ITEM,DATE,UNITS,PRICE
KELL FROOT LOOPS 12.2 OZ (3800039118),7/21/2010,48,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),7/28/2010,54,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),8/4/2010,29,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),8/11/2010,50,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),8/18/2010,36,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),8/25/2010,41,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),9/1/2010,35,2.99
KELL FROOT LOOPS 12.2 OZ (3800039118),9/8/2010,21,3.02
KELL FROOT LOOPS 12.2 OZ (3800039118),9/15/2010,39,3.09
KELL FROOT LOOPS 12.2 OZ (3800039118),9/22/2010,20,3.09
KELL FROOT LOOPS 12.2 OZ (3800039118),9/29/2010,25,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),10/6/2010,27,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),10/13/2010,140,1.98
KELL FROOT LOOPS 12.2 OZ (3800039118),10/20/2010,144,1.98
KELL FROOT LOOPS 12.2 OZ (3800039118),10/27/2010,37,3.29
KELL FROOT LOOPS 12.2 OZ (3800039118),11/3/2010,42,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),11/10/2010,33,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),11/17/2010,42,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),11/24/2010,47,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),12/1/2010,35,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),12/8/2010,38,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),12/15/2010,39,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),12/22/2010,26,3.26
KELL FROOT LOOPS 12.2 OZ (3800039118),12/29/2010,29,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),1/5/2011,36,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),1/12/2011,75,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),1/19/2011,38,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),1/26/2011,22,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),2/2/2011,136,2.5
KELL FROOT LOOPS 12.2 OZ (3800039118),2/9/2011,132,2.49
KELL FROOT LOOPS 12.2 OZ (3800039118),2/16/2011,43,3.3
KELL FROOT LOOPS 12.2 OZ (3800039118),2/23/2011,30,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),3/2/2011,39,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),3/9/2011,40,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),3/16/2011,41,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),3/23/2011,29,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),3/30/2011,24,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),4/6/2011,21,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),4/13/2011,26,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),4/20/2011,29,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),4/27/2011,20,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),5/4/2011,181,1.97
KELL FROOT LOOPS 12.2 OZ (3800039118),5/11/2011,130,1.98
KELL FROOT LOOPS 12.2 OZ (3800039118),5/18/2011,162,1.98
KELL FROOT LOOPS 12.2 OZ (3800039118),5/25/2011,159,1.98
KELL FROOT LOOPS 12.2 OZ (3800039118),6/1/2011,38,3.25
KELL FROOT LOOPS 12.2 OZ (3800039118),6/8/2011,28,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),6/15/2011,45,3.28
KELL FROOT LOOPS 12.2 OZ (3800039118),6/22/2011,58,2.98
KELL FROOT LOOPS 12.2 OZ (3800039118),6/29/2011,52,2.84
KELL FROOT LOOPS 12.2 OZ (3800039118),7/6/2011,27,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),7/13/2011,34,2.54
KELL FROOT LOOPS 12.2 OZ (3800039118),7/20/2011,665,1.9
KELL FROOT LOOPS 12.2 OZ (3800039118),7/27/2011,490,1.91
KELL FROOT LOOPS 12.2 OZ (3800039118),8/3/2011,29,3.08
KELL FROOT LOOPS 12.2 OZ (3800039118),8/10/2011,22,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),8/17/2011,20,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),8/24/2011,11,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),8/31/2011,26,3.32
KELL FROOT LOOPS 12.2 OZ (3800039118),9/7/2011,24,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),9/14/2011,23,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),9/21/2011,25,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),9/28/2011,25,3.38
KELL FROOT LOOPS 12.2 OZ (3800039118),10/5/2011,28,3.55
KELL FROOT LOOPS 12.2 OZ (3800039118),10/12/2011,28,3.55
KELL FROOT LOOPS 12.2 OZ (3800039118),10/19/2011,39,3.55
KELL FROOT LOOPS 12.2 OZ (3800039118),10/26/2011,20,3.55
KELL FROOT LOOPS 12.2 OZ (3800039118),11/2/2011,98,2.5
KELL FROOT LOOPS 12.2 OZ (3800039118),11/9/2011,30,3.42
KELL FROOT LOOPS 12.2 OZ (3800039118),11/16/2011,19,3.49
KELL FROOT LOOPS 12.2 OZ (3800039118),11/23/2011,27,3.49
KELL FROOT LOOPS 12.2 OZ (3800039118),11/30/2011,40,3.49
KELL FROOT LOOPS 12.2 OZ (3800039118),12/7/2011,168,2
KELL FROOT LOOPS 12.2 OZ (3800039118),12/14/2011,145,1.97
KELL FROOT LOOPS 12.2 OZ (3800039118),12/21/2011,23,3.46
KELL FROOT LOOPS 12.2 OZ (3800039118),12/28/2011,22,3.49
KELL FROOT LOOPS 12.2 OZ (3800039118),1/4/2012,22,3.49
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),1/14/2009,9,3.99
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),1/21/2009,6,3.99
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),1/28/2009,14,3.99
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),2/4/2009,6,3.99
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),2/11/2009,5,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),2/18/2009,12,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),2/25/2009,7,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),3/4/2009,4,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),3/11/2009,4,4.22
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),3/18/2009,5,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),3/25/2009,4,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),4/1/2009,5,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),4/8/2009,5,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),4/15/2009,6,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),4/22/2009,8,4.33
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),4/29/2009,8,4.29
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),5/6/2009,3,4.29
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),5/13/2009,8,4.1
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),5/20/2009,7,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),5/27/2009,1,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),6/3/2009,4,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),6/10/2009,4,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),6/17/2009,2,4.59
ACT MINT A/CAV FLUOR RNS 532 ML (4116709428),6/24/2009,4,4.59
